Label|m|h|Hm0 toe|Tm1,0t|Tp toe|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
F-30.12|10|0.247|0.0699|0.9889|1.045|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.13|10|0.247|0.07646|1.004|1.045|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.14|10|0.247|0.08797|1.03|1.045|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.15|10|0.247|0.09418|1.047|1.045|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.16|10|0.247|0.08582|1.277|1.313|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.17|10|0.247|0.09585|1.297|1.313|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.18|10|0.247|0.09369|1.289|1.313|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.19|10|0.247|0.07805|1.267|1.313|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.20|10|0.247|0.08845|1.28|1.313|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.21|10|0.247|0.08572|1.524|1.707|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.22|10|0.247|0.09852|1.534|1.707|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.23|10|0.247|0.07255|1.515|1.707|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.24|10|0.247|0.0922|1.53|1.707|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.25|10|0.247|0.06938|1.495|1.707|0|0.247|0|0|0|0|0|1|1|0|0|0.129|0.129|0|0|0|1
F-30.26|50|0.155|0.05727|1.118|1.067|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.27|50|0.155|0.06007|1.134|1.067|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.28|50|0.155|0.05388|1.092|1.067|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.29|50|0.155|0.06139|1.384|1.384|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.30|50|0.155|0.06066|1.379|1.384|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.31|50|0.155|0.05656|1.366|1.384|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.32|50|0.155|0.03929|1.313|1.384|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.33|50|0.155|0.04433|1.544|1.707|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.34|50|0.155|0.0609|1.608|1.707|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.35|50|0.155|0.05183|1.575|1.707|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.36|50|0.155|0.03522|1.515|1.707|0|0.155|0|0|0|0|0|1|1|0|0|0.085|0.085|0|0|0|1
F-30.37|50|0.127|0.05361|1.155|1.067|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.38|50|0.127|0.05471|1.17|1.067|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.39|50|0.127|0.05608|1.179|1.067|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.40|50|0.127|0.05426|1.411|1.347|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.41|50|0.127|0.05369|1.4|1.347|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.42|50|0.127|0.04999|1.387|1.313|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.43|50|0.127|0.0669|1.643|1.652|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.44|50|0.127|0.05343|1.61|1.652|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.45|50|0.127|0.03916|1.53|1.652|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.46|50|0.127|0.03104|1.499|1.652|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-30.47|50|0.127|0.05694|1.415|1.384|0|0.127|0|0|0|0|0|1|1|0|0|0.113|0.113|0|0|0|1
F-31.1|10|0.088|0.05364|1.23|1.313|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.2|10|0.088|0.06757|1.294|1.384|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.3|10|0.088|0.06152|1.241|1.313|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.4|10|0.088|0.07372|1.362|1.384|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.5|10|0.088|0.06958|1.325|1.384|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.6|10|0.088|0.06096|1.449|1.707|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.7|10|0.088|0.07186|1.527|1.707|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.8|10|0.088|0.0529|1.428|1.707|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.9|10|0.088|0.06673|1.494|1.707|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.10|10|0.088|0.0695|1.498|1.707|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.11|10|0.088|0.05698|1.055|1.067|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.12|10|0.088|0.06556|1.176|1.067|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.13|10|0.088|0.06217|1.115|1.067|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.14|10|0.088|0.06421|1.148|1.067|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.15|10|0.088|0.05953|1.096|1.045|0|0.088|0|0|0|0.1|0.1|1|1|0|0|0.147|0.147|0|0|0|1
F-31.16|10|0.248|0.08262|1.016|1.045|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.17|10|0.248|0.0699|0.9889|1.045|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.18|10|0.248|0.07646|1.004|1.045|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.19|10|0.248|0.08797|1.03|1.045|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.20|10|0.248|0.09418|1.047|1.045|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.21|10|0.248|0.08582|1.277|1.313|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.22|10|0.248|0.09585|1.297|1.313|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.23|10|0.248|0.09369|1.289|1.313|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.24|10|0.248|0.07805|1.267|1.313|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.25|10|0.248|0.08845|1.28|1.313|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.26|10|0.248|0.08572|1.524|1.707|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.27|10|0.248|0.09852|1.534|1.707|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.28|10|0.248|0.07255|1.515|1.707|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.29|10|0.248|0.0922|1.53|1.707|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-31.30|10|0.248|0.06938|1.495|1.707|0|0.248|0|0|0|0.1|0.1|1|1|0|0|0.128|0.128|0|0|0|1
F-32.1|10|0.245|0.08262|1.016|1.045|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.2|10|0.245|0.0699|0.9889|1.045|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.3|10|0.245|0.07646|1.004|1.045|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.4|10|0.245|0.08797|1.03|1.045|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.5|10|0.245|0.09418|1.047|1.045|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.6|10|0.245|0.08582|1.277|1.313|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.7|10|0.245|0.08084|1.269|1.313|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.8|10|0.245|0.07805|1.267|1.313|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.9|10|0.245|0.09369|1.289|1.313|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.10|10|0.245|0.08845|1.28|1.313|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.11|10|0.245|0.08572|1.524|1.707|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.12|10|0.245|0.05769|1.48|1.707|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.13|10|0.245|0.07255|1.515|1.707|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.14|10|0.245|0.0922|1.53|1.707|0|0.245|0|0|0|0.2|0.2|1|1|0|0|0.125|0.125|0|0|0|1
F-32.15|10|0.086|0.05364|1.23|1.313|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.16|10|0.086|0.06757|1.294|1.384|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.17|10|0.086|0.06152|1.241|1.313|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.18|10|0.086|0.07372|1.362|1.384|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.19|10|0.086|0.06958|1.325|1.384|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.20|10|0.086|0.06096|1.449|1.707|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.21|10|0.086|0.07186|1.527|1.707|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.22|10|0.086|0.0529|1.428|1.707|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.23|10|0.086|0.06673|1.494|1.707|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.24|10|0.086|0.0695|1.498|1.707|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.25|10|0.086|0.05698|1.055|1.067|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.26|10|0.086|0.06556|1.176|1.067|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.27|10|0.086|0.06217|1.115|1.067|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.28|10|0.086|0.06421|1.148|1.067|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-32.29|10|0.086|0.05953|1.096|1.045|0|0.086|0|0|0|0.2|0.2|1|1|0|0|0.148|0.148|0|0|0|1
F-33.1|10|0.254|0.0638|0.9018498|0.99203478|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.2|10|0.254|0.086|0.93040316|1.02344348|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.3|10|0.254|0.0919|0.93220553|1.02542609|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.4|10|0.254|0.063|1.1873834|1.30612174|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.5|10|0.254|0.063|1.1873834|1.30612174|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.6|10|0.254|0.0887|1.45992095|1.60591304|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.7|10|0.254|0.0985|1.20853755|1.3293913|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.8|10|0.254|0.098|1.4570751|1.60278261|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.9|10|0.254|0.07381|1.46248221|1.60873043|0|0.095|0.36|0|0|0|0|1|1|0|0|0.22|0.22|0|0|0|1
F-33.10|10|0.3|0.0668|0.90820553|0.99902609|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.11|10|0.3|0.09507|0.93543083|1.02897391|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.12|10|0.3|0.0892|0.93011858|1.02313043|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.13|10|0.3|0.063|1.20474308|1.32521739|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.14|10|0.3|0.063|1.20474308|1.32521739|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.15|10|0.3|0.0948|1.19905138|1.31895652|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.16|10|0.3|0.1|1.44664032|1.59130435|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.17|10|0.3|0.0871|1.45897233|1.60486957|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.18|10|0.3|0.0591|1.46086957|1.60695652|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.19|10|0.229|0.0638|0.9018498|0.99203478|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.20|10|0.229|0.063|1.1873834|1.30612174|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.21|10|0.229|0.057|1.45517787|1.60069565|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.22|10|0.229|0.0787|0.92300395|1.01530435|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.23|10|0.229|0.081|1.20474308|1.32521739|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.24|10|0.229|0.07381|1.46248221|1.60873043|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.25|10|0.229|0.0464|0.89075099|0.97982609|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.26|10|0.229|0.0452|1.47320158|1.62052174|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.27|10|0.229|0.0553|0.89549407|0.98504348|0|0.069|0.36|0|0|0|0|1|1|0|0|0.09|0.09|0|0|0|1
F-33.28|50|0.3|0.0527|0.88667194|0.97533913|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.29|50|0.3|0.0699|0.92205534|1.01426087|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.30|50|0.3|0.0754|0.92774704|1.02052174|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.31|50|0.3|0.0687|1.15351779|1.26886957|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.32|50|0.3|0.0457|1.1247747|1.23725217|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.33|50|0.3|0.0588|1.1373913|1.25113043|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.34|50|0.3|0.0669|1.42482213|1.56730435|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.35|50|0.3|0.0544|1.41249012|1.55373913|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.36|50|0.3|0.08|1.17628458|1.29391304|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.37|50|0.3|0.0881|1.4684585|1.61530435|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.38|50|0.3|0.0651|0.90972332|1.00069565|0|0.139|0.36|0|0|0|0|1|1|0|0|0.176|0.176|0|0|0|1
F-33.39|50|0.23|0.04209436|0.87694611|0.96464072|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.40|50|0.23|0.0522|0.91127867|1.00240653|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.41|50|0.23|0.0548|0.92278609|1.0150647|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.42|50|0.23|0.034078|1.07003953|1.17704348|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.43|50|0.23|0.0522|1.12031621|1.23234783|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.44|50|0.23|0.0438|1.08616601|1.19478261|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.45|50|0.23|0.03494981|1.24719035|1.37190939|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.46|50|0.23|0.03853089|1.26678486|1.39346334|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.47|50|0.23|0.0447|1.27638896|1.40402786|0|0.07|0.36|0|0|0|0|1|1|0|0|0.091|0.091|0|0|0|1
F-33.48|50|0.255|0.0589|0.90498024|0.99547826|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.49|50|0.255|0.0681|0.93059289|1.02365217|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.50|50|0.255|0.0626|0.91826087|1.01008696|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.51|50|0.255|0.06|1.13833992|1.25217391|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.52|50|0.255|0.0693|1.17343874|1.29078261|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.53|50|0.255|0.0506|1.12790514|1.24069565|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.54|50|0.255|0.0564|1.35652174|1.49217391|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.55|50|0.255|0.0738|1.40395257|1.54434783|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.56|50|0.255|0.0488|1.34324111|1.47756522|0|0.098|0.36|0|0|0|0|1|1|0|0|0.217|0.217|0|0|0|1
F-33.57|10|0.237|0.06292711|0.91317084|1.00448793|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.58|10|0.237|0.07178029|0.92228954|1.01451849|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.59|10|0.237|0.07883348|0.93033529|1.02336881|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.60|10|0.237|0.08553009|0.93945652|1.03340217|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.61|10|0.237|0.0863|0.93976117|1.03373729|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.62|10|0.237|0.07038599|1.19585942|1.31544536|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.63|10|0.237|0.07886567|1.18955284|1.30850813|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.64|10|0.237|0.08700481|1.18762318|1.3063855|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.65|10|0.237|0.0903|1.19043275|1.30947602|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.66|10|0.237|0.0963|1.20318432|1.32350275|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.67|10|0.237|0.07343023|1.44658443|1.59124287|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.68|10|0.237|0.0844|1.44167331|1.58584064|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.69|10|0.237|0.0903|1.45034108|1.59537519|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.70|10|0.237|0.0972|1.45104197|1.59614617|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.71|10|0.237|0.1058|1.44702885|1.59173173|0|0.158|0.36|0|0|0|0|1|1|0|0|0.168|0.168|0|0|0|1
F-33.72|10|0.155|0.0593|0.91317084|1.00448793|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.73|10|0.155|0.0669|0.92228954|1.01451849|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.74|10|0.155|0.0727|0.93033529|1.02336881|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.75|10|0.155|0.0785|0.93945652|1.03340217|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.76|10|0.155|0.0825|0.93976117|1.03373729|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.77|10|0.155|0.0651|1.19585942|1.31544536|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.78|10|0.155|0.0727|1.18955284|1.30850813|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.79|10|0.155|0.0795|1.18762318|1.3063855|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.80|10|0.155|0.0863|1.19043275|1.30947602|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.81|10|0.155|0.0921|1.20318432|1.32350275|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.82|10|0.155|0.0676|1.44658443|1.59124287|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.83|10|0.155|0.081|1.44167331|1.58584064|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.84|10|0.155|0.0863|1.45034108|1.59537519|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.85|10|0.155|0.093|1.45104197|1.59614617|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-33.86|10|0.155|0.1|1.44702885|1.59173173|0|0.155|0|0.077|0.36|2|0|1|1|0|0|0.25|0.25|0|0|0|1
F-35.1|13|0.83|0.441|3.278|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.2|13|0.83|0.4138|3.224|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.3|13|0.83|0.3551|3.015|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.5|13|0.83|0.498|3.587|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.6|13|0.83|0.3615|3.318|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.7|13|0.83|0.6027|4.462|3.368|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.8|13|0.83|0.5156|4.34|3.765|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.16|1.16|0|0|0|1
F-35.9|13|0.83|0.258|2.349|2.065|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.10|13|0.83|0.441|3.278|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.11|13|0.83|0.4138|3.224|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.12|13|0.83|0.3551|3.015|2.667|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.13|13|0.83|0.5854|4.234|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.14|13|0.83|0.5481|3.887|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.15|13|0.83|0.498|3.587|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.16|13|0.83|0.3615|3.318|3.2|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.17|13|0.83|0.5156|4.34|3.765|0|0.83|0|0|0|0.1|0.1|1|1|0|0|1.4|1.4|0|0|0|1
F-35.18|13|0.53|0.2606|2.4|1.939|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.19|13|0.53|0.2338|2.404|1.939|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
F-35.20|13|0.53|0.3903|3.828|2.667|0|0.53|0|0|0|0.1|0.1|1|1|0|0|1.46|1.46|0|0|0|1
