Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
D-37.91|62.5960094|0.12|0.08462|1.412|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.154|0.57984|0|0|1
D-37.92|64.5620844|0.12|0.07911|1.168|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.154|0.57984|0|0|1
D-37.94|61.0385104|0.086|0.0843|2.255|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.95|60.6030797|0.086|0.08242|2.074|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.96|56.500205|0.086|0.0812|1.975|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.97|56.500205|0.086|0.08095|1.982|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.98|61.0385104|0.086|0.08104|1.878|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.99|61.5156255|0.086|0.08079|1.981|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.100|62.0353726|0.086|0.08215|1.944|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.101|61.0385104|0.086|0.07955|1.975|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.102|61.5156255|0.086|0.08024|1.912|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.103|63.2052053|0.086|0.08117|1.881|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.104|63.8611933|0.086|0.0743|1.497|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.105|63.8611933|0.086|0.07425|1.458|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.57984|0|0|1
D-37.106|39.1796071|0.12|0.09547|1.93|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.107|60.6030797|0.12|0.09316|1.999|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.108|60.6030797|0.12|0.09367|1.985|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.109|60.6030797|0.12|0.09293|1.932|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.110|60.6030797|0.12|0.09207|1.83|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.111|60.6030797|0.12|0.09541|1.91|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.112|60.6030797|0.12|0.0948|1.952|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.113|60.6030797|0.12|0.09432|1.875|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.114|63.2052053|0.12|0.08788|1.44|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.115|62.0353726|0.12|0.08558|1.4|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.116|65.3202258|0.12|0.07904|1.157|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.117|67.0078121|0.12|0.07318|1.136|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.13|0.57984|0|0|1
D-37.118|61.0385104|0.086|0.08311|2.171|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.119|60.6030797|0.086|0.08004|1.992|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.120|60.6030797|0.086|0.08016|1.98|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.121|56.500205|0.086|0.08097|1.926|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.122|61.0385104|0.086|0.0792|1.854|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.123|61.5156255|0.086|0.08091|1.888|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.124|62.0353726|0.086|0.07992|1.928|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.125|61.5156255|0.086|0.07867|1.846|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.126|61.5156255|0.086|0.0787|1.784|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.127|62.0353726|0.086|0.07859|1.775|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.128|64.5620844|0.086|0.07714|1.439|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.164|0.57984|0|0|1
D-37.129|60.6030797|0.14|0.09399|1.88|0.0|0.14|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.094|0.094|0.57984|0|0|1
D-37.130|61.5156255|0.14|0.09371|1.528|0.0|0.14|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.094|0.094|0.57984|0|0|1
D-37.131|61.5156255|0.14|0.08691|1.451|0.0|0.14|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.094|0.094|0.57984|0|0|1
D-37.132|66.127572|0.14|0.08979|1.208|0.0|0.14|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.094|0.094|0.57984|0|0|1
D-37.133|66.127572|0.14|0.0783|1.131|0.0|0.14|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.094|0.094|0.57984|0|0|1
D-37.134|60.6030797|0.12|0.08809|1.78|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.135|60.6030797|0.12|0.08017|1.776|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.136|61.5156255|0.12|0.08047|1.432|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.137|62.5960094|0.12|0.06948|1.397|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.138|67.0078121|0.12|0.06518|1.125|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.139|67.0078121|0.12|0.07764|1.158|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.114|0.57984|0|0|1
D-37.140|61.0385104|0.086|0.07502|1.774|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.148|0.57984|0|0|1
D-37.141|61.0385104|0.086|0.06376|1.723|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.148|0.57984|0|0|1
D-37.142|61.5156255|0.086|0.07017|1.446|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.148|0.57984|0|0|1
D-37.143|60.6030797|0.086|0.08495|2.442|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.208|0.04384|0|0|1
D-37.144|39.1796071|0.086|0.08314|2.17|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.208|0.04384|0|0|1
D-37.145|60.6030797|0.086|0.08082|2.005|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.208|0.04384|0|0|1
D-37.146|62.0353726|0.086|0.08403|1.966|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.208|0.04384|0|0|1
D-37.147|39.1796071|0.108|0.09081|2.171|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.186|0.04384|0|0|1
D-37.148|39.1796071|0.108|0.08926|2.09|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.186|0.04384|0|0|1
D-37.149|60.6030797|0.108|0.08933|2.059|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.186|0.04384|0|0|1
D-37.150|61.0385104|0.108|0.08817|1.948|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.186|0.04384|0|0|1
D-37.151|40.7398094|0.12|0.0947|2.12|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.174|0.04384|0|0|1
D-37.152|39.1796071|0.12|0.09375|2.034|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.174|0.04384|0|0|1
D-37.153|60.6030797|0.12|0.0933|2.0|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.174|0.04384|0|0|1
D-37.154|60.6030797|0.12|0.09871|1.956|0.0|0.12|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.114|0.174|0.04384|0|0|1
D-37.155|60.6030797|0.086|0.08312|2.24|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.228|0.04384|0|0|1
D-37.156|39.1796071|0.086|0.08272|2.164|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.228|0.04384|0|0|1
D-37.157|60.6030797|0.086|0.08172|1.992|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.228|0.04384|0|0|1
D-37.158|39.1796071|0.108|0.08976|2.173|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.206|0.04384|0|0|1
D-37.159|39.1796071|0.108|0.08902|2.111|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.206|0.04384|0|0|1
D-37.160|60.6030797|0.108|0.0895|2.048|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.206|0.04384|0|0|1
D-37.161|61.0385104|0.108|0.08878|1.962|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.206|0.04384|0|0|1
D-37.162|56.500205|0.086|0.08345|2.228|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.04384|0|0|1
D-37.163|39.1796071|0.086|0.0824|2.157|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.04384|0|0|1
D-37.164|60.6030797|0.086|0.08095|1.988|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.04384|0|0|1
D-37.165|62.0353726|0.086|0.07964|1.892|0.0|0.086|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.148|0.188|0.04384|0|0|1
D-37.166|39.1796071|0.108|0.08936|2.175|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.166|0.04384|0|0|1
D-37.167|39.1796071|0.108|0.08947|2.101|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.166|0.04384|0|0|1
D-37.168|60.6030797|0.108|0.089|2.061|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.166|0.04384|0|0|1
D-37.169|60.6030797|0.108|0.08794|1.952|0.0|0.108|0.0|0.0|0.0|2.72|2.72|1.0|1.0|0.0|0.0|0.126|0.166|0.04384|0|0|1
D-38.1|40.0|0.2|0.05674|0.9276|0.0|0.2|0.0|0.0|0.0|3.915|3.915|1.0|1.0|0.0|0.0|0.045|0.045|0.0|0|0|1
D-38.2|40.0|0.2|0.04523|0.8155|0.0|0.2|0.0|0.0|0.0|3.915|3.915|1.0|1.0|0.0|0.0|0.045|0.045|0.0|0|0|1
D-38.3|40.0|0.2|0.0451|0.8162|0.0|0.2|0.0|0.0|0.0|3.6|3.6|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.4|40.0|0.2|0.06292|1.01|0.0|0.2|0.0|0.0|0.0|3.6|3.6|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.5|40.0|0.2|0.05349|0.8545|0.0|0.2|0.0|0.0|0.0|3.6|3.6|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.6|40.0|0.2|0.05435|0.9207|0.0|0.2|0.0|0.0|0.0|5.875|5.875|1.0|1.0|0.0|0.0|0.045|0.045|0.0|0|0|1
D-38.7|40.0|0.2|0.04732|0.8839|0.0|0.2|0.0|0.0|0.0|5.418|5.418|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.8|40.0|0.2|0.04523|0.8196|0.0|0.2|0.0|0.0|0.0|5.418|5.418|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.9|40.0|0.2|0.0417|0.8034|0.0|0.2|0.0|0.0|0.0|5.214|5.214|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.10|40.0|0.2|0.04159|0.8695|0.0|0.2|0.0|0.0|0.0|5.214|5.214|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.11|40.0|0.2|0.05311|0.9059|0.0|0.2|0.0|0.0|0.0|5.214|5.214|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.12|40.0|0.2|0.03607|0.8452|0.0|0.2|0.0|0.0|0.0|5.214|5.214|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.13|40.0|0.2|0.03525|0.7793|0.0|0.2|0.0|0.0|0.0|5.214|5.214|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.14|40.0|0.2|0.05589|0.9151|0.0|0.2|0.0|0.0|0.0|1.947|1.947|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.15|40.0|0.2|0.04565|0.8185|0.0|0.2|0.0|0.0|0.0|1.947|1.947|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.16|40.0|0.2|0.04093|0.8051|0.0|0.2|0.0|0.0|0.0|1.947|1.947|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-38.17|40.0|0.2|0.04505|0.82|0.0|0.2|0.0|0.0|0.0|1.857|1.857|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.18|40.0|0.2|0.03409|0.7771|0.0|0.2|0.0|0.0|0.0|1.857|1.857|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.19|40.0|0.2|0.02721|0.7641|0.0|0.2|0.0|0.0|0.0|1.857|1.857|1.0|1.0|0.0|0.0|0.075|0.075|0.0|0|0|1
D-38.20|40.0|0.2|0.03421|0.8429|0.0|0.2|0.0|0.0|0.0|1.772|1.772|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
D-38.21|40.0|0.2|0.02687|0.8366|0.0|0.2|0.0|0.0|0.0|1.772|1.772|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
D-38.22|40.0|0.2|0.04495|0.8155|0.0|0.2|0.0|0.0|0.0|1.693|1.693|1.0|1.0|0.0|0.0|0.095|0.095|0.0|0|0|1
D-38.23|40.0|0.2|0.03318|0.8309|0.0|0.2|0.0|0.0|0.0|1.693|1.693|1.0|1.0|0.0|0.0|0.095|0.095|0.0|0|0|1
D-38.24|40.0|0.2|0.04123|0.8534|0.0|0.2|0.0|0.0|0.0|1.693|1.693|1.0|1.0|0.0|0.0|0.095|0.095|0.0|0|0|1
D-38.25|40.0|0.2|0.04154|0.7968|0.0|0.2|0.0|0.0|0.0|1.693|1.693|1.0|1.0|0.0|0.0|0.095|0.095|0.0|0|0|1
D-38.26|40.0|0.2|0.02765|0.7577|0.0|0.2|0.0|0.0|0.0|1.693|1.693|1.0|1.0|0.0|0.0|0.095|0.095|0.0|0|0|1
D-38.27|40.0|0.2|0.05244|0.8999|0.0|0.2|0.0|0.0|0.0|1.947|1.947|1.0|1.0|0.0|0.0|0.065|0.065|0.0|0|0|1
D-40.1|29.3|0.14|0.095|1.3872727273|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.2|29.3|0.14|0.095|1.3872727273|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.3|29.3|0.14|0.095|1.4290909091|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.4|29.3|0.14|0.095|1.4290909091|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.5|29.3|0.14|0.094|1.4654545455|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.6|29.3|0.14|0.101|1.6254545455|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.8|29.3|0.14|0.093|1.3872727273|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.9|29.3|0.14|0.083|1.1690909091|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.13|29.3|0.14|0.081|1.1345454545|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.14|29.3|0.14|0.088|1.5745454545|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.16|29.3|0.14|0.081|1.3272727273|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.17|29.3|0.14|0.088|1.3272727273|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.21|29.3|0.14|0.097|1.5227272727|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.22|29.3|0.14|0.098|1.5227272727|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.24|29.3|0.14|0.095|1.5227272727|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.25|29.3|0.14|0.097|1.4290909091|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-40.26|29.3|0.14|0.098|1.5227272727|0.0|0.14|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|0|0|1
D-41.1|10.0|0.5|0.07|1.562|0.0|0.5|0.0|0.0|0.0|1.73205080756888|1.73205080756888|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.2|10.0|0.5|0.194|2.576|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.3|10.0|0.5|0.241|3.383|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.4|10.0|0.5|0.08|1.592|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.5|10.0|0.5|0.212|2.653|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.6|10.0|0.5|0.189|3.184|0.0|0.5|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.32000000000000006|0.32|0.0|0|0|1
D-41.7|10.0|0.4|0.234|3.305|0.0|0.4|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.42000000000000015|0.42|0.0|0|0|1
D-41.8|10.0|0.4|0.194|2.694|0.0|0.4|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.42000000000000015|0.42|0.0|0|0|1
D-41.9|10.0|0.4|0.069|1.593|0.0|0.4|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.42000000000000015|0.42|0.0|0|0|1
D-41.10|10.0|0.4|0.079|1.611|0.0|0.4|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.42000000000000015|0.42|0.0|0|0|1
D-41.11|10.0|0.4|0.217|2.752|0.0|0.4|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.42000000000000015|0.42|0.0|0|0|1
D-41.12|10.0|0.30000000000000004|0.231|3.51|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.13|10.0|0.30000000000000004|0.197|2.75|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.14|10.0|0.30000000000000004|0.243|2.91|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.15|10.0|0.30000000000000004|0.267|3.265|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.16|10.0|0.30000000000000004|0.143|1.785|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.17|10.0|0.30000000000000004|0.208|2.121|0.0|0.30000000000000004|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.52|0.52|0.0|0|0|1
D-41.18|10.0|0.19999999999999996|0.205|3.05|0.0|0.19999999999999996|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.6200000000000001|0.62|0.0|0|0|1
D-41.19|10.0|0.19999999999999996|0.178|3.055|0.0|0.19999999999999996|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.6200000000000001|0.62|0.0|0|0|1
D-41.20|10.0|0.19999999999999996|0.212|2.899|0.0|0.19999999999999996|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.6200000000000001|0.62|0.0|0|0|1
D-41.21|10.0|0.19999999999999996|0.139|1.659|0.0|0.19999999999999996|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.6200000000000001|0.62|0.0|0|0|1
D-41.22|10.0|0.19999999999999996|0.183|1.88|0.0|0.19999999999999996|0.0|0.0|0.0|1.7320508075688774|1.7320508075688774|1.0|1.0|0.0|0.0|0.6200000000000001|0.62|0.0|0|0|1
D-41.23|10.0|0.19999999999999996|0.21|3.308|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.24|10.0|0.19999999999999996|0.178|2.911|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.25|10.0|0.19999999999999996|0.202|2.919|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.26|10.0|0.19999999999999996|0.139|1.651|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.27|10.0|0.19999999999999996|0.161|1.731|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.28|10.0|0.19999999999999996|0.187|1.929|0.0|0.19999999999999996|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.96|0.96|0.0|0|0|1
D-41.29|10.0|0.4|0.239|3.399|0.0|0.4|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.76|0.76|0.0|0|0|1
D-41.30|10.0|0.4|0.19|2.711|0.0|0.4|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.76|0.76|0.0|0|0|1
D-41.31|10.0|0.4|0.196|2.911|0.0|0.4|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.76|0.76|0.0|0|0|1
D-41.32|10.0|0.4|0.269|3.32|0.0|0.4|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.76|0.76|0.0|0|0|1
D-41.33|10.0|0.4|0.14|2.067|0.0|0.4|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.76|0.76|0.0|0|0|1
